Feature_1_city_match,Feature_4_ZCSC,Feature_5,Feature_6,Feature_8_unknow_flag,Feature_8_IOS_flag,Feature_8_android_flag,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_21,Feature_25,Feature_27,Feature_31,Feature_33,Feature_38,Feature_47,Feature_51,Feature_55,Feature_58,Feature_64,Feature_66,Feature_68,Feature_73,Feature_75,Feature_77,Feature_80,Feature_82,Feature_87,Feature_88,Feature_91,Feature_99,Feature_100,Feature_106,Feature_108,Feature_109,Feature_110,Feature_112,Feature_113_zhuanche_PayPer_12,Feature_122,Feature_123,Feature_125,Feature_127,Feature_131,Feature_135,Feature_136,Feature_143,Feature_148,Feature_168,Feature_169,Feature_173,Feature_177,Feature_183,Feature_189,Feature_192,Feature_193,Feature_205,Feature_206,Feature_209,Feature_213,Feature_216,Feature_232,Feature_233,Feature_241,Feature_242,Feature_256,Feature_257,Feature_318,Feature_330,Feature_334,Feature_338
1,18.7333,1,-99,1,0,0,0,0,-99,-99,-99,3,0.4286,4.8,4.8,3.9957,0,0,0,0,0,1,0,1,0.375,12.04,15.34,0.3499,1,0.375,0,3,48.09,85.16,12.04,78.24,0,12.04,78.24,0,1,1,12.04,0,0,0,0,1,4,0,0,8,1,1,0,0,0,1,0,0.125,6,1,0,0,0.1429,0,-99,-99,0,0,0.8571,0.8571
1,15.7333,1,-99,0,1,0,1,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.7,1,46,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,18.7,1,27,0,1,0,0,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,5,1,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,18.7,1,-99,0,1,0,0,0,18,18,1,6,0.1667,103.8,8.65,9.5833,1.4,2.4,0,0,0,1,0,3,0.2063,56.58,176.68,0.2127,3,0.2063,0,16,638.81,992.99,259.15,915.75,88.85,259.15,915.75,0,0.8768,0.904,0,0,259.15,0,0,10,22,0,0,40,1,1,0,0,0,3,0,0.0769,5,0.2381,0.7619,0.8611,0,5,-99,-99,0,0,0,0
1,18.6667,1,-99,0,0,1,1,0,-99,-99,1,1,0.0556,0,0,2.9472,0,0,0,0,0,2,0.0556,0,0.4711,0,12.8,0.3907,0,0.3333,0,8,88,152.34,0,124.94,0,0,131.94,0,0,0.7909,0,0,0,0,1,0,11,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-99,0,0,0.6111,0.6111
0,18.6667,1,-99,1,0,0,1,0,9,9,-99,0,0,3.5,1.75,3.3,0,0,0,0,0,2,0.6667,0,1,0,0,1,0,1,0,2,26,39.1,26,37.1,26,26,37.1,0,1,1,0,0,26,0,0,1,3,0,0,4,1,1,0,0,0,1,0.3333,0.25,3,1,0,0,0,1,-99,-99,0,0,0.6667,0.6667
1,18.6667,1,-99,0,0,1,0,0,-99,-99,2,0,0,8.31,8.31,8.31,0,0,0,0,0,1,0,1,1,28,0,1,1,1,0,0,29.3,29.3,28,28,0,28,28,0,0.9556,0.9556,28,0,0,0,0,1,1,1,1,2,1,1,0,0,0,1,0,0.5,1,1,0,0,0,0,-99,-99,0,0,0,0
1,18.6,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,16.1,0,1.7,0,0,0,1,1,0,-99,0,0,-99,0,-99,0,0,0,70.73,0,70.73,0,0,70.73,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0.5,2,0,0,0,0,0,0,0,0,0,0,0
1,18.6333,1,29,1,0,0,1,0,19,19,-99,9,0.2143,28.83,3.2033,7.2507,0,7.25,0,0,0,5,1,4,0.1791,34.65,43.88,0.3001,4,0.1791,0,13,377.81,860.83,79.35,819.25,19.76,79.35,819.25,0,0.9297,0.9637,0,79.35,0,0,0,9,25,0,0,50,1,1,0,0,0,7,0,0.1429,0,0,0,0,1,2,0,0,0,0,0.9762,0.9762
1,18.6,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18.6333,1,46,0,0,1,1,1,10,13,4,0,0,17.5,4.375,6.12,0,0,0,0,0,3,0.6,0,0.68,0,0,0.5092,0,0.68,0,3,90.59,90.59,41.02,72.26,41.02,41.02,72.26,0,0.7689,0.7977,6.3,0,34.72,0,0,3,5,0,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,3,-99,-99,0,0,0,0
1,18.5667,1,37,0,0,1,0,0,20,20,1,3,0.033,11.89,1.9817,3.3726,0,1.1,0,0,0,3,0.022,3,0.2575,22.4,106.44,0.2996,3,0.22,0,28,424.76,918.06,38.4,870.82,15.6,46,878.42,0,0.96,0.9293,0,46,0,3,0,5,42,0.025,0.011,95,1,1,0,0,0,3,0,0.0319,46,0,0,0,0.4945,1,0,0.025,0.011,0,0.3626,0.3736
1,3.4667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,18.5667,1,-99,1,0,0,0,1,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.5667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.5333,1,32,0,0,1,0,0,17,17,1,0,0,84.51,6.5008,8.5591,2.8,1.45,0.0455,0.1679,0,3,0.3182,0,0.3956,0,65.86,0.3967,0,0.4083,0,13,278.17,396.53,205.61,427.83,59.46,205.61,379.83,0.112194096,0.9684,0.9759,8.36,197.25,0,0.5,0,11,20,0,0,28,0.9655,1,1,0,0.0345,6,0.1429,0.2143,2,0.0667,0,0.0455,0.8636,5,0.0769,0.0667,0,0,0,0
1,18.5333,1,-99,0,0,1,0,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.5333,1,43,0,0,1,1,1,13,13,3,5,0.0806,68.49,17.1225,14.4011,0,2.3,0,0,0,8,0.4839,1,0.2727,84.45,0,0.3378,1,0.24,18,10,736.09,2822.96,241.59,2712.61,0,241.59,2682.31,0.011170054,0.9957,0.9854,241.59,0,0,0,0,4,13,0.0909,0.1129,74,0.9737,1,2,0,0.0263,13,0,0.1733,4,0,1,0.9355,0,1,0,0,0,0,0.4677,0.4677
1,18.5333,1,-99,1,0,0,1,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.5,1,-99,1,0,0,0,0,14.5,16,-99,2,0.1176,22.2,5.55,6.0647,0,0,0,0,0,2,0.0588,0,0.2231,0,104.67,0.261,0,0.2346,0,7,283.16,415.35,95.28,420.07,56.42,72.84,397.63,0.053419668,0.8878,0.9293,95.28,0,0,1.7,0,4,14,0,0,20,0.9524,0.75,1,0.0714,0.0476,3,0.25,0.15,17,1,0,0,0,2,0,0.0909,0,0,0.3529,0.3529
1,18.5333,1,-99,1,0,0,0,0,13.5,13.5,-99,2,0.0588,96.96,6.9257,8.4318,3.3,24.86,0,0,0.05,3,0.0588,0,0.285,0,32.24,0.3012,0,0.2872,0,18,334.83,671.18,233.95,616.48,136.97,233.95,631.09,0,0.9808,0.9578,233.95,0,0,1.5,1,15,29,0,0,50,1,1,0,0,0,16,0,0.32,30,1,0,0,0.1176,8,-99,-99,0,0,0.2941,0.2941
1,18.4667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,5.2,0,0,0,0,0,1,0,0,-99,0,0,-99,0,-99,0,0,0,14.4,0,14.4,0,0,14.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,18.4667,1,-99,1,0,0,0,0,16,16,-99,0,0,11.8,11.8,8.42,0,0,0.2,0.3406,0,2,0.2,0,0.5556,0,29.52,0.5,0,0.5556,0,3,58.67,112.75,29.15,112.75,29.15,29.15,112.75,0,1,1,0,0,29.15,0,0,1,5,0,0,9,1,1,0,0,0,4,0,0.4444,5,1,0,0,0,1,-99,-99,0,0,0,0
1,18.4667,1,28,0,1,0,0,1,8,8,1,2,0.0152,65.7,2.8565,3.6706,0,0.2,0,0,0,3,0.947,4,0.2221,54.2,212.34,0.2379,3,0.1819,0,76,942.43,1555.4,237.65,1531.34,88.8,237.65,1531.34,0,0.9974,0.9866,0,28.18,209.47,0,0,19,97,0,0,148,1,1,0,0,0,16,0.1818,0.1081,0,0,1,1,0,6,-99,-99,0,0,0.3864,0.3864
1,18.4667,1,36,0,1,0,1,1,13,13,1,1,0.0294,132.72,8.848,9.3459,1,1.8,0.1176,0.0616,0,1,0,8,0.2098,168.15,31.14,0.2411,7,0.1983,0,13,446.11,750.86,313.6,689.38,96.31,291.51,641.72,0.069134585,0.8505,0.8193,274.6,0,0,0.3,0,10,29,0.0435,0.1471,38,0.95,0.9333,2,0.069,0.05,6,0,0.15,0,0,1,1,0,3,0.0667,0.0435,0,0,0.3824,0.3824
0,18.3667,1,-99,0,0,1,0,0,-99,-99,1,0,0,0,0,9.45,0,0,0.1667,0.254,0,2,0.8333,0,-99,0,0,-99,0,-99,0,0,0,163.81,0,158.29,0,0,158.29,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1,18.3667,1,34,1,0,0,0,0,-99,-99,-99,0,0,29.2,14.6,9.033,0,0,0,0,0,2,1,1,0.2778,43.74,65.67,0.2599,1,0.2778,0,4,228.59,528.02,86.73,479.98,0,86.73,479.98,0,1,0.9471,86.73,0,0,0,0,2,6,0,0,21,1,1,0,0,0,1,0,0.0476,20,1,0,0,0,0,-99,-99,0,0,0.75,0.75
1,18.4,1,-99,1,0,0,0,0,9,9,-99,0,0,14.5,14.5,16.2,0,0,0,0,0,2,1,0,1,0,0,1,0,1,0,1,37.26,89.93,37.26,89.93,37.26,37.26,89.93,0,1,1,0,0,37.26,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-99,-99,0,0,0.5,0.5
1,16.8,1,-99,1,0,0,0,1,10,15.5,-99,17,0.1382,212.03,7.3114,7.2811,6.8,1.9077,0.0163,0.0584,0.0156,5,0.1951,7,0.1958,161.23,312.14,0.2051,6,0.1881,0,42,38.94,127.81,1001.53,4251.54,0,0,132.92,0.970617706,0.9074,0.8631,1001.53,0,0,1,1,20,68,0,0,10,0.0752,0,123,0.9559,0.9248,9,0,0.0682,123,1,0,0,0,9,0,0,0,0,0.0732,0.0732
1,18.4,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,10.2,0,0,0,0,0,1,1,0,-99,0,0,-99,0,-99,0,0,0,25.23,0,25.23,0,0,25.23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,18.3667,1,21,1,0,0,0,0,18.5,18.5,-99,6,0.2609,57.39,5.739,5.943,0,0,0,0,0,1,0,0,0.3203,0,58.05,0.2859,0,0.3203,0,13,340.83,519.39,182.44,448.58,31.64,182.44,471.68,0,0.9499,0.9428,31.64,69.39,81.41,1,1,6,19,0,0,26,1,1,0,0,0,3,0,0.1154,12,0.375,0,0,0.4783,2,-99,-99,0,0,0.3478,0.3478
1,16.8667,1,-99,1,0,0,1,0,-99,-99,-99,0,0,0,0,2.8,0,0,0,0,0,1,0,0,1,0,6.07,1,0,1,0,1,6.2,6.2,0,6.07,0,0,6.07,0,0,0.979,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-99,0,0,0,0
1,18.3667,1,36,0,0,1,1,0,-99,-99,2,7,0.4667,0,0,3.498,1.8,1.8,0,0,0,2,0.2667,0,0.44,0,22.01,0.3988,0,0.44,0,3,89.92,179.86,0,173.88,0,0,173.88,0,0,0.9507,0,0,0,0,0,0,5,0,0.0667,16,1,0,0,0,0,1,0,0.0625,8,1,0,0.4667,0,0,0,-99,0,0,0.2667,0.2667
1,18.3333,1,-99,1,0,0,0,1,-99,-99,-99,0,0,75.1,25.0333,17.9233,0,0,0,0,0,2,0.1667,0,0.625,0,13.51,0.8846,0,0.625,0,4,224.91,305.94,206.3,300.84,0,206.3,300.84,0,0.9759,0.9773,0,206.3,0,0,0,3,6,0,0,8,1,1,0,0,0,1,0,0.1429,0,0,0,0,1,0,0.3333,0.25,0,0,0.1667,0.1667
1,18.3333,1,-99,0,1,0,1,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.3333,1,-99,1,0,0,0,0,12,12,-99,1,0.0088,11.3,1.8833,2.8425,8.3,4.2,0,0,0,4,0.0526,2,0.3335,14,81.71,0.3699,2,0.2928,0,46,520.86,1018.92,42,932.7,14,42,932.7,0,1,0.939,0,7,35,0,0,6,62,0,0,125,1,1,0,0,0,9,0,0.0732,66,0.9828,0,0,0.4211,2,0,0,0,0,0.4211,0.4298
1,18.3,1,-99,0,1,0,0,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.2667,1,23,0,1,0,1,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.3,1,33,1,0,0,0,1,3.5,3.5,-99,34,0.2957,105.82,7.0547,6.1016,0,1.7,0,0,0,1,0,4,0.1816,72.1,79.85,0.1882,4,0.1746,10,22,813.9,2368.81,351.71,2210.82,114.48,351.71,2190.12,0.009363042,0.9786,0.9428,257.99,93.72,0,3,0,14,35,0.375,0.2957,121,0.9918,1,1,0,0.0082,6,0,0.0496,12,0.3125,0,0,0.8957,4,0,0.0313,0,0,0.8348,0.8348
1,18.2667,1,-99,0,1,0,0,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.2667,1,-99,1,0,0,0,0,17,17,-99,0,0,105.2,2.9222,3.2836,4.8,1.7,0,0,0,2,0.012,12,0.2878,84.14,227.08,0.2848,10,0.2862,0,62,651.72,670.62,259.99,588.02,8,259.99,594.72,0,0.9626,0.8871,0,22.27,237.72,0,0,26,92,0,0,99,1,1,0,0,0,15,0,0.1531,0,0,0,0,1,1,0.0556,0.05,0,0,0.1205,0.1205
1,17.5,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,9.93,0,0,0,0,0,1,1,0,1,0,23.03,1,0,1,0,1,23.5,23.5,0,23.03,0,0,23.03,0,0,0.98,0,0,0,0,0,2,3,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1,18.3,0,33,0,1,0,0,0,12,14,1,0,0,214.56,4.47,5.7842,0,0.5,0,0,0,2,0.0265,8,0.2156,182.89,113.55,0.1945,5,0.2118,0,55,930.5,1699.85,618.75,1683.85,198.34,618.75,1578.59,0.062511506,0.9856,0.934,19.34,0,599.41,0,0,33,78,0,0.0265,121,0.968,1,4,0.0128,0.032,9,0,0.0738,2,0.0274,0.9726,0.9823,0,11,-99,-99,0,0,0.1416,0.1416
0,18.2333,1,-99,1,0,0,0,1,14,17.5,-99,66,0.2986,443.64,7.2728,8.9833,0.6,0.975,0,0,0,3,0.0136,25,0.1742,461.72,603.73,0.179,14,0.1719,0,95,3949.87,6276.1,1373.39,5722.36,466.48,1373.39,5722.36,0,0.976,0.9187,1354.71,0,18.68,1.6,0,39,167,0,0,271,1,1,0,0,0,41,0.1176,0.1565,219,0.9855,0,0,0.009,13,0,0.0145,0.1041,0,0.0452,0.1493
1,18.2333,1,-99,0,0,1,0,0,20,20,1,0,0,15.8,1.58,1.58,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,7,70,70,69.16,69.16,69.16,69.16,69.16,0,0.988,0.988,7,0,62.16,0,0,7,11,0,0,11,1,1,0,0,0,1,0.0909,0.0909,10,1,0,0,0,7,-99,-99,0,0,0.3,0.3
1,18.2333,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.2333,1,-99,0,0,1,0,0,-99,-99,1,1,0.0476,0,0,6.3957,0,0,0,0,0,3,0.2857,0,-99,0,0,-99,0,-99,0,0,0,496.32,0,463.76,0,0,463.76,0,0,0,0,0,0,0,0,0,0,0,0.0476,37,1,0,0,0,0,16,0,0.4324,0,0,0,1,0,0,0,0,0,0,0.0952,0.0952
0,13.6333,1,-99,0,1,0,0,0,-99,-99,1,1,0.125,3.7,3.7,4.2113,0,0,0,0,0,1,0,1,0.5556,17.45,31.2,0.5399,1,0.5,0,2,48.75,182.45,17.45,180.02,0,17.45,180.02,0,1,0.9979,17.45,0,0,0,0,1,3,0.3333,0.125,9,1,1,0,0,0,1,0,0.1111,8,1,0,0,0,0,-99,-99,0,0,0,0
1,18.2,1,31,0,1,0,1,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12.5667,1,-99,0,1,0,1,0,-99,-99,1,0,0,0,0,6.43,0,0,0,0,0,2,0.6875,0,-99,0,0,-99,0,-99,0,0,0,266.63,0,214.6,0,0,228.22,0,0,0,0,0,0,0,1,0,0,0,0,20,1,0,0,0,0,4,0,0.2,5,0,0,0.5,0.1875,0,0,0,0,0,0.3125,0.3125
1,18.2,1,37,1,0,0,0,0,-99,-99,-99,1,0.0417,47.7,15.9,11.1329,0,0,0,0,0,5,0.4583,2,0.3511,36.49,0,0.3122,2,0.2562,0,11,529.86,795.58,291.02,988.24,0,101.06,798.28,0.257558893,0.9509,0.9564,355.59,0,0,0,1,4,19,0.0667,0.0417,33,0.9706,0.6667,1,0.0526,0.0294,10,1,0.2941,24,1,0,0,0,0,-99,-99,0,0,0.5,0.5
1,18.1667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,2.7533,0,0,0,0,0,1,0,0,-99,0,0,-99,0,-99,0,0,0,27.62,0,24.86,0,0,24.86,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,4,0,0.5714,3,0,0,0,0,0,0,0,0,0,0,0
1,8.9,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.1333,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,4.1,0,0,0,0,0,1,0,0,0.5556,0,19.97,0.5498,0,0.5556,0,3,58.57,58.57,0,58.36,0,0,58.36,0,0,0.9964,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,1,0,0.25,3,1,0,0,0,0,0,-99,0,0,0.3333,0.3333
1,18.1333,1,39,1,0,0,0,0,20.5,21,-99,5,0.1515,44.78,4.478,6.9352,0,0.3,0.0303,0.0248,0,1,0,1,0.2042,23.42,41.91,0.3254,1,0.1911,5,12,489,764.12,146.23,728.91,74.8,146.23,728.91,0,0.9701,0.9527,146.23,0,0,1.8,0,9,18,0.0588,0.0606,44,1,1,0,0,0,11,0,0.25,26,0.7647,0,0,0.2121,4,-99,-99,0,0,0.303,0.303
1,18.1667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,1.8,1.8,1.85,0,0,0,0,0,1,0,0,0.5,0,0,0.5,0,0.5,0,2,12,12,6,12,0,6,12,0,1,1,6,0,0,0,0,1,3,0,0,3,1,1,0,0,0,1,0,0.3333,1,0.5,0,0,0.5,0,-99,-99,0,0,0,0
0,18.1333,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.0667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.1,1,-99,1,0,0,0,0,11.5,11.5,-99,1,0.25,30.1,7.525,7.525,0.8,0.8,0,0,0,1,0,0,1,0,0,1,0,1,0,3,90.87,90.87,90.87,90.87,90.87,90.87,90.87,0,1,1,0,0,90.87,0,0,4,4,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,4,-99,-99,0,0,1,1
1,18.0667,1,-99,0,1,0,0,0,12,14.5,1,3,0.038,188.9,5.2472,4.6924,0,0,0,0,0.0455,2,0.0127,1,0.3874,33.69,75.76,0.4081,1,0.3551,0,32,705.63,1106.29,381.21,860.31,54.38,381.21,860.31,0,0.6955,0.6879,0,122.02,259.19,0,0,21,49,0,0,85,1,1,0,0,0,5,0,0.0595,0,0,0,0.443,0.557,6,-99,-99,0,0,0.3291,0.3291
1,18.0667,1,27,0,1,0,0,1,7,7,1,3,0.0182,156.94,4.0241,3.5539,3.1,2.1,0.0121,0.0148,0,4,0.0242,9,0.2025,103.41,231.57,0.207,7,0.2028,0,55,866.12,1557.08,372.49,1402.2,190.45,372.49,1402.2,0,0.9575,0.9147,372.49,0,0,0.8,0,35,93,0,0,174,1,1,0,0,0,7,0,0.0407,130,0.8068,0,0,0.2121,19,-99,-99,0,0,0.4121,0.4121
1,18.0333,1,-99,0,1,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.0667,1,-99,1,0,0,0,0,-99,-99,-99,19,0.2317,34.34,4.2925,3.9965,0,1.8,0,0,0,1,0,5,0.2426,86.79,8.67,0.345,5,0.2426,0,7,171.87,1049.68,108.69,949.21,8,108.69,949.21,0,1,0.9599,0,108.69,0,0,0,6,13,0,0,84,1,1,0,0,0,1,0,0.012,0,0,0,0,1,0,-99,-99,0,0,0.5732,0.5732
1,18,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.0333,1,23,0,1,0,1,0,16,16,1,0,0,76.51,5.1007,5.107,0,0,0,0,0,2,0.0286,8,0.3204,80.45,224.53,0.3091,5,0.2747,0,60,851.26,851.26,184.9,850.18,29.37,184.9,850.18,0,1,0.9987,0,184.9,0,6,0,15,81,0,0,81,1,1,0,0,0,9,0.5,0.1139,2,0.0286,0.9714,0.9714,0,1,-99,-99,0,0,0.9286,0.9286
1,18,1,29,0,0,1,1,0,-99,-99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.0333,1,35,0,0,1,1,0,-99,-99,1,1,0.2,0,0,7.82,0,1.6,0.2,0.6247,0,4,0.8,0,-99,0,0,-99,0,-99,0,0,0,63.3,0,128.52,0,0,61.3,0.523031435,0,0,0,0,0,0,0,0,0,0,0,4,0.8,0,1,0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0.4
1,17.9667,1,-99,1,0,0,0,0,15,20,-99,0,0,253.69,6.8565,7.1668,1.9,0.94,0,0,0,2,0.9496,5,0.1982,109.36,296.68,0.2032,5,0.192,0,63,2385.64,2790.93,904.11,2692.95,168.57,727.48,2430.2,0.09756958,0.903,0.861,0,0,904.11,0,0,24,119,0.2165,0.2941,131,0.9225,0.8649,11,0.0924,0.0775,23,0,0.162,0,0,0,0,1,7,0,0.0103,0,0,0.2941,0.2941
1,17.9333,1,-99,0,1,0,0,0,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,17.9667,1,-99,1,0,0,0,0,-99,-99,-99,0,0,0,0,3.495,0,0,0,0,0,1,0,0,-99,0,0,-99,0,-99,0,0,0,14,0,7.62,0,0,7.62,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5,0.5
1,17.9,1,36,1,0,0,0,0,17.5,19,-99,10,0.1149,173.61,7.5483,9.9822,2.9,1.825,0,0,0,1,0,3,0.2023,35.54,263.03,0.2071,3,0.1981,0,29,1559.53,2678.14,569.98,2506.74,351.18,569.98,2506.74,0,0.9798,0.9591,0,569.98,0,0,0,16,51,0.0217,0.092,94,1,1,0,0,0,6,0.1818,0.0645,10,0.1522,0,0,0.8851,6,-99,-99,0,0,0.3908,0.3908
